NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
2,1,1,0,0,1,0,0,1,0,2,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.002892788,0.016228661,0,0.000205256,0.002850695,0
1,2,2,0,1,2,0,0,0,0,1,0,0,0,3.29E-14,0,0,0.001948743,0.528451698,0,0,1.78E-32,0.000187444,0,0.001066277,0
3,22,20,3,9,7,5,6,3,2,17,0,0,0.003861004,1.28E-12,0,3.89E-19,0.002777045,0,0,5.68E-05,1.81E-29,0,0.000521667,0.001471734,0
1,2,2,0,2,5,0,0,1,0,3,0,0,0,3.29E-14,0,0,0.001948743,0,0,0,1.78E-32,0,0,0.001066277,0
1,11,11,1,2,7,0,1,1,0,9,0,0,0,3.29E-14,0,0,0.001948743,0.003176004,0,8.39E-05,3.90E-08,1.22E-59,2.72E-53,0.006881535,0
3,11,11,1,6,14,0,0,2,0,10,0,0,0,3.29E-14,0,0,0.001948743,0.004058227,0,0.00010725,3.25E-08,4.20E-54,1.01E-58,0.006881535,0
3,3,3,0,0,3,1,1,1,0,2,0,0,0.003861004,1.28E-12,0,0.000338673,0.0021854,0,0,0.006866448,0.007903458,0,0.001956398,0.002298629,0
4,19,11,3,7,11,12,0,3,0,17,0.174603175,0.002963096,0.05520192,3.48E-09,0.00024831,0.001316826,0.031108387,0.380855757,0.002162461,0.006664618,0.033355101,0.017022226,0.002802308,0.00848225,0
2,5,4,0,2,7,0,0,1,0,9,0,0,0,3.29E-14,0,0,0.001948743,0.378914865,0.009472928,0.010056258,0.029378565,1.32E-05,5.73E-05,0.002145221,0
10,29,27,4,15,21,0,0,6,0,38,1,0,0,3.29E-14,0.001864767,0,0.001948743,0.318394354,0.080826674,0.01316233,0.463566525,0.000922326,0.000867827,0.025668285,0
